一位剑桥大	1	0.0
一位印	2	0.0
一位印度	2	0.0
一位印度研	2	0.0
一位同	5	0.0
一位同事	5	1.3709505944546687
一位同事吴	1	0.0
一位同事詹	1	0.0
一位名	1	0.0
一位名叫	1	0.0
一位名叫雅	1	0.0
一位坐	1	0.0
一位富	1	0.0
一位富有	1	0.0
一位富有人	1	0.0
一位年	3	0.0
一位年轻	3	0.0
一位广	2	0.0
一位广义	2	0.0
一位广义相	2	0.0
一位朋	1	0.0
一位朋友	1	0.0
一位朋友兼	1	0.0
一位法	1	0.0
一位法国	1	0.0
一位法国最	1	0.0
一位研	2	0.0
一位研究	2	0.0
一位研究生	2	0.0
一位科	1	0.0
一位科学	1	0.0
一位科学家	1	0.0
一位置	3	0.0
一位获	1	0.0
一位获诺	1	0.0
一位获诺贝	1	0.0
一位著	1	0.0
一位著名	1	0.0
一位迄	1	0.0
一位迄至	1	0.0
一位迄至当	1	0.0
一位长	1	0.0
一位长期	1	0.0
一位长期朋	1	0.0
一余	1	0.0
一余下	1	0.0
一例	1	0.0
一例外	1	0.0
一例外地	1	0.0
一信	2	0.0
一信号	2	0.0
一信号到	2	0.0
一信号到一	2	0.0
一倍	6	1.584962500721156
一倍半	2	0.0
一倍或	2	0.0
一倍或二	2	0.0
一倍或二倍	2	0.0
一光	3	0.9182958340544896
一光源	1	0.0
一光脉	2	0.0
一光脉冲	2	1.0
一光脉冲从	1	0.0
一光脉冲传	1	0.0
一克	1	0.0
一克时	1	0.0
一关	1	0.0
一关系	1	0.0
一内	1	0.0
一切	23	1.6539967386657088
一切东	1	0.0
一切东西	1	0.0
一切仅	1	0.0
一切仅仅	1	0.0
一切希	2	0.0
一切希望	2	0.0
一切提	1	0.0
一切提供	1	0.0
一切提供解	1	0.0
一切显	1	0.0
一切显然	1	0.0
一切赋	1	0.0
一切赋予	1	0.0
一切赋予意	1	0.0
一刻	1	0.0
一化	1	0.0
一化学	1	0.0
一化学元	1	0.0
一化学元素	1	0.0
一区	7	0.0
一区域	7	1.3787834934861756
一区域内	2	0.0
一区域消	1	0.0
一区域消失	1	0.0
一半	6	2.2516291673878226
一半乘	1	0.0
一半乘以	1	0.0
一半乘以光	1	0.0
一半我	1	0.0
一半时	1	0.0
一半被	1	0.0
一半被发	1	0.0
一半被发现	1	0.0
一厘	2	0.0
一厘米	2	0.0
一原	1	0.0
一原因	1	0.0
一发	2	1.0
一发现	1	0.0
一发表	1	0.0
一句	2	0.0
一句谚	2	0.0
一句谚语	2	0.0
一句谚语表	2	0.0
一只	3	1.584962500721156
一只一	1	0.0
一只一直	1	0.0
一只一直驮	1	0.0
一只大	1	0.0
一只大乌	1	0.0
一只大乌龟	1	0.0
一只驮	1	0.0
一只驮着	1	0.0
一只驮着一	1	0.0
一可	3	0.0
一可能	3	0.0
一台	1	0.0
一台记	1	0.0
一台记住	1	0.0
一台记住明	1	0.0
一合	1	0.0
一合理	1	0.0
一周	1	0.0
一周最	1	0.0
一周最终	1	0.0
一周最终可	1	0.0
一困	1	0.0
一困难	1	0.0
一固	2	1.0
一固定	1	0.0
一固有	1	0.0
一圈	6	1.2516291673878228
一圈大	1	0.0
一圈大约	1	0.0
一圈大约花	1	0.0
一圈波	1	0.0
一圈波峰	1	0.0
一圈波峰总	1	0.0
一地	1	0.0
一地方	1	0.0
一场	2	1.0
一场反	1	0.0
一场激	1	0.0
一场激烈	1	0.0
一块	7	1.8423709931771088
一块大	1	0.0
一块大石	1	0.0
一块大石头	1	0.0
一块平	3	0.9182958340544896
一块平坦	1	0.0
一块平板	2	0.0
一块石	1	0.0
一块石头	1	0.0
一块石头扔	1	0.0
一块软	2	0.0
一块软木	2	0.0
一块软木到	2	0.0
一城	1	0.0
一城市	1	0.0
一城市里	1	0.0
一处	7	1.1488348542809168
一处发	1	0.0
一处发到	1	0.0
一处发到另	1	0.0
一处必	1	0.0
一处必须	1	0.0
一处必须刚	1	0.0
一大	3	1.584962500721156
一大幸	1	0.0
一大爆	1	0.0
一大爆炸	1	0.0
一大爆炸奇	1	0.0
一大群	1	0.0
一大群猴	1	0.0
一大群猴子	1	0.0
一天	3	0.9182958340544896
一天将	1	0.0
一天将会	1	0.0
一天将会找	1	0.0
一套	12	1.780672129520887
一套完	7	0.0
一套完整	7	0.5916727785823275
一套完整而	1	0.0
一套定	2	0.0
一套定律	2	1.0
一套定律来	1	0.0
一套科	1	0.0
一套科学	1	0.0
一套科学定	1	0.0
一套统	1	0.0
一套统一	1	0.0
一套统一理	1	0.0
一套能	1	0.0
一套能描	1	0.0
一套能描述	1	0.0
一学	3	0.9182958340544896
一学院	1	0.0
一定	23	2.566190216550323
一定会	1	0.0
一定区	1	0.0
一定区域	1	0.0
一定区域里	1	0.0
一定存	1	0.0
一定律	1	0.0
一定性	1	0.0
一定性质	1	0.0
一定意	1	0.0
一定意义	1	0.0
一定有	1	0.0
一定有限	1	0.0
一定有限范	1	0.0
一定程	2	0.0
一定程度	2	1.0
一定程度之	1	0.0
一定规	1	0.0
一定规律	1	0.0
一定速	1	0.0
一定速度	1	0.0
一家	1	0.0
一家柏	1	0.0
一家柏林	1	0.0
一家柏林报	1	0.0
一封	1	0.0
一封信	1	0.0
一封信中	1	0.0
一小	1	0.0
一小部	1	0.0
一小部分	1	0.0
一层	1	0.0
一层天	1	0.0
一层天球	1	0.0
一层天球之	1	0.0
一带	1	0.0
一带子	1	0.0
一幅	6	2.2516291673878226
一幅合	1	0.0
一幅合适	1	0.0
一幅合适图	1	0.0
一幅图	1	0.0
一幅图画	1	0.0
一幅完	1	0.0
一幅完整	1	0.0
一幅完整图	1	0.0
一幅画	1	0.0
一年	4	1.5
一年内	1	0.0
一年内应	1	0.0
一年内应能	1	0.0
一年轻	1	0.0
一广	2	0.0
一广义	2	0.0
一广义相	2	0.0
一度	1	0.0
一座	2	1.0
一座大	1	0.0
一座大山	1	0.0
一座山	1	0.0
一座山差	1	0.0
一开	7	0.863120568566631
一开始	5	1.3709505944546687
一开始一	1	0.0
一开始一直	1	0.0
一开始给	1	0.0
一开始给定	1	0.0
一开端	2	0.0
一引	1	0.0
一引力	1	0.0
一张	2	1.0
一张台	1	0.0
一张台桌	1	0.0
一张大	1	0.0
一张大办	1	0.0
一张大办公	1	0.0
一弯	1	0.0
一弯曲	1	0.0
一役	1	0.0
一役地	1	0.0
一役地设	1	0.0
一役地设计	1	0.0
一念	1	0.0
一念珠	1	0.0
一思	2	0.0
一思想	2	1.0
一思想相	1	0.0
一思想相互	1	0.0
一恒	1	0.0
一恒星	1	0.0
一情	2	1.0
一情况	1	0.0
一情况下	1	0.0
一情形	1	0.0
一情形下	1	0.0
一成	2	1.0
一成一	1	0.0
一成员	1	0.0
一成员为	1	0.0
一成员为反	1	0.0
一打	1	0.0
一打到	1	0.0
一打到屏	1	0.0
一打到屏幕	1	0.0
一指	1	0.0
一指定	1	0.0
一指定点	1	0.0
一推	2	0.0
一推动	2	1.0
一推动问	1	0.0
一推动问题	1	0.0
一支	1	0.0
一支持	1	0.0
一支持者	1	0.0
一效	2	0.0
一效应	2	0.0
一教	1	0.0
一教授	1	0.0
一教授位	1	0.0
一教授位置	1	0.0
一整	1	0.0
一整圈	1	0.0
一方	38	1.0862218199398501
一方向	13	0.7732283485249176
一方向发	1	0.0
一方向发射	1	0.0
一方向旋	1	0.0
一方向旋转	1	0.0
一方面	24	0.0
一旁	1	0.0
一族	7	2.5216406363433186
一族互	1	0.0
一族互相	1	0.0
一族互相交	1	0.0
一族新	1	0.0
一族特	1	0.0
一族特别	1	0.0
一族解	2	0.0
一族邻	1	0.0
一族邻近	1	0.0
一族量	1	0.0
一族量子	1	0.0
一族量子理	1	0.0
一无	4	1.0
一无畏	2	0.0
一无限	2	1.0
一无限密	1	0.0
一无限密度	1	0.0
一日	1	0.0
一日倒	1	0.0
一日倒流	1	0.0
一旦	4	1.5
一旦开	1	0.0
一旦开始	1	0.0
一旦开始之	1	0.0
一旦温	1	0.0
一旦温度	1	0.0
一旦温度降	1	0.0
一旦进	2	0.0
一旦进入	2	0.0
一旦进入事	2	0.0
一时	34	0.9700627520488554
一时刻	27	2.4362445786772553
一时刻一	1	0.0
一时刻一根	1	0.0
一时刻具	1	0.0
一时刻具有	1	0.0
一时刻发	1	0.0
一时刻发生	1	0.0
一时刻同	1	0.0
一时刻同时	1	0.0
一时刻它	1	0.0
一时刻它们	1	0.0
一时刻宇	2	0.0
一时刻宇宙	2	0.0
一时刻将	1	0.0
一时刻将膨	1	0.0
一时刻必	2	0.0
一时刻必须	2	1.0
一时刻每	1	0.0
一时刻每一	1	0.0
一时刻通	1	0.0
一时刻通过	1	0.0
一时期	1	0.0
一时间	5	1.3709505944546687
一时间有	1	0.0
一时间有限	1	0.0
一时间设	1	0.0
一时间设定	1	0.0
一星	2	1.0
一星期	1	0.0
一星系	1	0.0
一星系中	1	0.0
一智	1	0.0
一智慧	1	0.0
一曾	1	0.0
一曾受	1	0.0
一曾受教	1	0.0
一最	1	0.0
一最终	1	0.0
一有	3	1.584962500721156
一有效	1	0.0
一有效宇	1	0.0
一有效宇宙	1	0.0
一有趣	1	0.0
一有限	1	0.0
一有限无	1	0.0
一有限无界	1	0.0
一本	6	1.9182958340544893
一本书	2	1.0
一本书以	1	0.0
一本书以题	1	0.0
一本关	2	0.0
一本叙	1	0.0
一本叙述	1	0.0
一本叙述亚	1	0.0
一术	2	0.0
一术语	2	0.0
一机	2	0.0
一机制	2	0.0
一机制看	2	0.0
一机制看来	2	0.0
一杂	1	0.0
一杂志	1	0.0
一杂志写	1	0.0
一束	1	0.0
一束束	1	0.0
一条	7	2.5216406363433186
一条弯	1	0.0
一条弯曲	1	0.0
一条称	1	0.0
一条称为	1	0.0
一条称为银	1	0.0
一条缝	2	1.0
一条缝只	1	0.0
一条裂	1	0.0
一条裂缝	1	0.0
一条裤	1	0.0
一条裤子	1	0.0
一条途	1	0.0
一条途径	1	0.0
一条途径有	1	0.0
一来	1	0.0
一杯	1	0.0
一杯水	1	0.0
一杯水从	1	0.0
一杯水从桌	1	0.0
一极	1	0.0
一极限	1	0.0
一枚	1	0.0
一枚原	1	0.0
一枚原子	1	0.0
一枚原子弹	1	0.0
一架	1	0.0
一标	1	0.0
一标准	1	0.0
一样	73	0.7726477390601605
一样具	1	0.0
一样具有	1	0.0
一样具有吸	1	0.0
一样发	2	1.0
一样发光	1	0.0
一样发出	1	0.0
一样发出辐	1	0.0
一样多	1	0.0
一样大	2	0.0
一样强	1	0.0
一样有	1	0.0
一样有趣	1	0.0
一根	15	3.506890595608519
一根单	2	0.0
一根单独	2	0.0
一根开	1	0.0
一根开弦	1	0.0
一根弦	2	1.0
一根弦占	1	0.0
一根弦占据	1	0.0
一根无	1	0.0
一根无限	1	0.0
一根无限细	1	0.0
一根有	1	0.0
一根有两	1	0.0
一根测	1	0.0
一根测地	1	0.0
一根测地线	1	0.0
一根红	1	0.0
一根红热	1	0.0
一根线	2	1.0
一根线代	1	0.0
一根线代表	1	0.0
一根胡	1	0.0
一根胡罗	1	0.0
一根胡罗卜	1	0.0
一根落	1	0.0
一根铁	1	0.0
一根铁条	1	0.0
一根闭	1	0.0
一根闭弦	1	0.0
一桩	1	0.0
一桩幸	1	0.0
一桩幸运	1	0.0
一棒	1	0.0
一次	23	3.638147696204827
一次世	3	0.0
一次世界	3	0.0
一次世界大	3	0.0
一次会	1	0.0
一次会议	1	0.0
一次关	1	0.0
一次参	1	0.0
一次参加	1	0.0
一次参加剑	1	0.0
一次宣	1	0.0
一次宣布	1	0.0
一次宣布我	1	0.0
一次意	1	0.0
一次意味	1	0.0
一次意味着	1	0.0
一次提	2	0.0
一次提出	2	0.0
一次演	1	0.0
一次演讲	1	0.0
一次爱	1	0.0
一次爱因	1	0.0
一次爱因斯	1	0.0
一次结	1	0.0
一次结果	1	0.0
一次被	1	0.0
一次被牛	1	0.0
一次被牛顿	1	0.0
一次观	1	0.0
一次观测	1	0.0
一次观测预	1	0.0
一次非	1	0.0
一次非正	1	0.0
一次非正式	1	0.0
一次预	2	0.0
一次预言	2	0.0
一次预言时	2	0.0
一步	20	2.1709505944546685
一步作	1	0.0
一步作螺	1	0.0
一步作螺旋	1	0.0
一步假	1	0.0
一步假定	1	0.0
一步假定存	1	0.0
一步加	1	0.0
一步加速	1	0.0
一步发	1	0.0
一步发现	1	0.0
一步变	1	0.0
一步变热	1	0.0
一步必	1	0.0
一步必须	1	0.0
一步必须将	1	0.0
一步支	1	0.0
一步支持	1	0.0
一步支持他	1	0.0
一步预	1	0.0
一步预言	1	0.0
一段	3	1.584962500721156
一段斜	1	0.0
一段斜坡	1	0.0
一段时	1	0.0
一段时间	1	0.0
一段时间里	1	0.0
一点	47	1.450925286697069
一点以	1	0.0
一点以及	1	0.0
一点以及指	1	0.0
一点位	1	0.0
一点位置	1	0.0
一点像	3	0.9182958340544896
一点像气	2	0.0
一点像气球	2	0.0
一点像著	1	0.0
一点像著名	1	0.0
一点可	1	0.0
一点所	1	0.0
一点所有	1	0.0
一点时	2	0.0
一点来	1	0.0
一点来打	1	0.0
一点来打赌	1	0.0
一点横	1	0.0
一点横向	1	0.0
一点横向速	1	0.0
一爆	1	0.0
一爆炸	1	0.0
一爆炸来	1	0.0
一片	1	0.0
一片羽	1	0.0
一片羽毛	1	0.0
一片羽毛下	1	0.0
一版	2	0.0
一物	3	0.9182958340544896
一物体	2	1.0
一物体所	1	0.0
一物体所受	1	0.0
一物质	1	0.0
一物质粒	1	0.0
一物质粒子	1	0.0
一特	6	0.6500224216483541
一特定	5	0.9709505944546686
一特定时	2	0.0
一特定时刻	2	0.0
一特征	1	0.0
一独	1	0.0
一独特	1	0.0
一现	1	0.0
一现象	1	0.0
一理	41	0.0
一理论	41	2.460137674874884
一理论中	2	1.0
一理论中有	1	0.0
一理论中那	1	0.0
一理论之	1	0.0
一理论之前	1	0.0
一理论允	1	0.0
一理论允许	1	0.0
一理论只	1	0.0
一理论可	1	0.0
一理论可以	1	0.0
一理论吗	1	0.0
一理论并	1	0.0
一理论必	1	0.0
一理论必须	1	0.0
一理论所	3	1.584962500721156
一理论所完	1	0.0
一理论所应	1	0.0
一理论所预	1	0.0
一理论推	1	0.0
一理论推进	1	0.0
一理论时	1	0.0
一理论时仍	1	0.0
一理论相	1	0.0
一理论相一	1	0.0
一理论预	2	0.0
一理论预言	2	0.0
一生	4	0.8112781244591328
一生中	1	0.0
一生中最	1	0.0
一生中最大	1	0.0
一电	2	1.0
一电场	1	0.0
一电磁	1	0.0
一百	3	1.584962500721156
一百万	1	0.0
一百万亿	1	0.0
一百万亿亿	1	0.0
一百亿	1	0.0
一百亿年	1	0.0
一百亿年之	1	0.0
一百吉	1	0.0
一百吉电	1	0.0
一百吉电子	1	0.0
一盒	3	0.9182958340544896
一盒拼	1	0.0
一盒拼板	1	0.0
一盒拼板玩	1	0.0
一盒气	2	0.0
一盒气体	2	1.0
一盒气体分	1	0.0
一盒气体扔	1	0.0
一直	13	2.8073904508767225
一直受	1	0.0
一直受到	1	0.0
一直回	1	0.0
一直回溯	1	0.0
一直回溯到	1	0.0
一直困	1	0.0
一直困扰	1	0.0
一直困扰人	1	0.0
一直往	1	0.0
一直往南	1	0.0
一直往南走	1	0.0
一直持	1	0.0
一直持续	1	0.0
一直沿	1	0.0
一直沿袭	1	0.0
一直沿袭至	1	0.0
一直维	1	0.0
一直维持	1	0.0
一直维持到	1	0.0
一直驮	1	0.0
一直驮下	1	0.0
一相	1	0.0
一相被	1	0.0
一相被概	1	0.0
一相被概括	1	0.0
一看	1	0.0
一瞥	1	0.0
一瞬	1	0.0
一瞬间	1	0.0
一碎	1	0.0
一碎片	1	0.0
一碎片中	1	0.0
一种	75	4.875063513148486
一种他	1	0.0
一种他肯	1	0.0
一种他肯定	1	0.0
一种初	1	0.0
一种初始	1	0.0
一种初始结	1	0.0
一种力	3	0.9182958340544896
一种力即	1	0.0
一种力即引	1	0.0
一种办	2	0.0
一种办法	2	0.0
一种原	1	0.0
一种原始	1	0.0
一种叫	1	0.0
一种叫做	1	0.0
一种可	2	0.0
一种可能	2	1.0
一种可能性	1	0.0
一种图	2	0.0
一种图象	2	1.0
一种图象一	1	0.0
一种基	1	0.0
一种基态	1	0.0
一种完	1	0.0
一种完全	1	0.0
一种完全无	1	0.0
一种强	1	0.0
一种强烈	1	0.0
一种形	2	0.0
一种形式	2	0.0
一种新	1	0.0
一种方	1	0.0
一种方法	1	0.0
一种方法能	1	0.0
一种无	2	1.0
一种无序	1	0.0
一种无序形	1	0.0
一种无所	1	0.0
一种既	1	0.0
一种更	3	1.584962500721156
一种更强	1	0.0
一种更强有	1	0.0
一种更快	1	0.0
一种有	1	0.0
一种有序	1	0.0
一种有序形	1	0.0
一种机	1	0.0
一种机制	1	0.0
一种极	1	0.0
一种极其	1	0.0
一种极其复	1	0.0
一种模	1	0.0
一种模型	1	0.0
一种永	1	0.0
一种永恒	1	0.0
一种泡	1	0.0
一种泡沫	1	0.0
一种波	1	0.0
一种特	3	0.0
一种特别	3	0.0
一种状	1	0.0
一种状态	1	0.0
一种看	1	0.0
一种看到	1	0.0
一种称	3	0.0
一种称为	3	1.584962500721156
一种称为电	1	0.0
一种称为禁	1	0.0
一种称为自	1	0.0
一种类	1	0.0
一种类似	1	0.0
一种类似异	1	0.0
一种粒	1	0.0
一种粒子	1	0.0
一种紊	1	0.0
一种紊乱	1	0.0
一种紊乱或	1	0.0
一种统	1	0.0
一种统一	1	0.0
一种翻	1	0.0
一种翻书	1	0.0
一种翻书页	1	0.0
一种能	3	0.9182958340544896
一种能够	2	0.0
一种能够旋	2	0.0
一种能描	1	0.0
一种能描述	1	0.0
一种解	1	0.0
一种解释	1	0.0
一种议	1	0.0
一种议论	1	0.0
一种论	1	0.0
一种论证	1	0.0
一种近	1	0.0
一种近似	1	0.0
一种近似无	1	0.0
一种陷	1	0.0
一种陷阱	1	0.0
一种非	7	0.0
一种非常	7	2.8073549220576046
一种非常可	1	0.0
一种非常奇	1	0.0
一种非常容	1	0.0
一种非常微	1	0.0
一种非常紧	1	0.0
一种非常规	1	0.0
一种颜	1	0.0
一种颜色	1	0.0
一秒	8	1.061278124459133
一秒走	1	0.0
一秒走过	1	0.0
一秒钟	6	1.9182958340544896
一秒钟为	1	0.0
一秒钟为止	1	0.0
一秒钟前	1	0.0
一秒钟发	2	0.0
一秒钟发一	2	0.0
一秒钟稍	2	0.0
一秒钟稍长	2	0.0
一稿	1	0.0
一空	1	0.0
一空间	1	0.0
一章	18	0.0
一端	1	0.0
一篇	18	2.8218881955261788
一篇关	2	0.0
一篇匿	1	0.0
一篇匿名	1	0.0
一篇文	3	0.0
一篇文章	3	0.9182958340544896
一篇文章里	1	0.0
一篇由	1	0.0
一篇由他	1	0.0
一篇短	1	0.0
一篇短文	1	0.0
一篇著	2	0.0
一篇著名	2	0.0
一篇被	1	0.0
一篇被广	1	0.0
一篇被广泛	1	0.0
一篇论	6	0.0
一篇论文	6	0.6500224216483541
一篇论文指	1	0.0
一类	7	2.128085278891395
一类似	1	0.0
一类似地	1	0.0
一类似地球	1	0.0
一类型	1	0.0
一类型粒	1	0.0
一类型粒子	1	0.0
一类弗	3	0.0
一类弗利	3	0.0
一类弗利德	3	0.0
一类正	1	0.0
一类正确	1	0.0
一粒	1	0.0
一粒子	1	0.0
一系	3	0.0
一系列	3	1.584962500721156
一系列特	1	0.0
一系列特征	1	0.0
一系列理	1	0.0
一系列理由	1	0.0
一组	8	2.5
一组完	1	0.0
一组完全	1	0.0
一组完全地	1	0.0
一组定	2	0.0
一组定律	2	1.0
一组定律即	1	0.0
一组数	2	1.0
一组数来	1	0.0
一组数来代	1	0.0
一组科	1	0.0
一组科学	1	0.0
一组科学定	1	0.0
一组规	1	0.0
一组规则	1	0.0
一组规则或	1	0.0
一结	3	0.9182958340544896
一结构	1	0.0
一结论	2	0.0
一维	4	0.0
一维时	4	0.0
一维时间	4	0.0
一群	2	1.0
一群战	1	0.0
一群来	1	0.0
一群来哥	1	0.0
一群来哥丁	1	0.0
一能	7	0.0
一能量	7	1.1488348542809168
一能量下	1	0.0
一能量之	1	0.0
一能量之间	1	0.0
一致	48	0.8679933404814708
一致乃	1	0.0
一致性	2	0.0
一致意	3	0.0
一致意见	3	0.0
一致时	1	0.0
一般	12	2.084962500721156
一般地	1	0.0
一般地预	1	0.0
一般地预言	1	0.0
一般来	2	0.0
一般来讲	2	0.0
一般而	1	0.0
一般而言	1	0.0
一般认	4	0.0
一般认为	4	0.0
一色	1	0.0
一英	2	0.0
一英寸	2	1.0
一英寸亦	1	0.0
一英寸亦即	1	0.0
一落	1	0.0
一落入	1	0.0
一落入黑	1	0.0
一落入黑洞	1	0.0
一观	1	0.0
一观测	1	0.0
一论	1	0.0
一论点	1	0.0
一论点提	1	0.0
一论点提出	1	0.0
一起	42	2.439005517604767
一起作	1	0.0
一起作出	1	0.0
一起作出预	1	0.0
一起做	1	0.0
一起即	1	0.0
一起即可	1	0.0
一起可	1	0.0
一起可以	1	0.0
一起可以形	1	0.0
一起向	2	0.0
一起向内	2	0.0
一起向内坍	2	0.0
一起并	1	0.0
一起并除	1	0.0
一起形	2	0.0
一起形成	2	1.0
一起形成所	1	0.0
一起时	2	0.0
一起来	4	1.5
一起来以	1	0.0
一起来已	1	0.0
一起来已经	1	0.0
一起离	1	0.0
一起离开	1	0.0
一起离开地	1	0.0
一起能	1	0.0
一起能解	1	0.0
一起能解释	1	0.0
一起落	1	0.0
一起落到	1	0.0
一起落到某	1	0.0
一轨	1	0.0
一轨道	1	0.0
一边	3	0.9182958340544896
一边而	1	0.0
一边而要	1	0.0
一边而要到	1	0.0
一过	1	0.0
一过程	1	0.0
一进	1	0.0
一迭	1	0.0
一迭关	1	0.0
一道	4	2.0
一道从	1	0.0
一道从事	1	0.0
一道从事研	1	0.0
一道被	1	0.0
一道被蒸	1	0.0
一道被蒸发	1	0.0
一道视	1	0.0
一道视线	1	0.0
一道视线必	1	0.0
一道证	1	0.0
一道证明	1	0.0
一部	11	0.4394969869215134
一部份	1	0.0
一部分	10	2.5219280948873624
一部分光	1	0.0
一部分光波	1	0.0
一部分奇	1	0.0
一部分奇妙	1	0.0
一部分来	1	0.0
一部分来自	1	0.0
一部分理	1	0.0
一部分理论	1	0.0
一部分由	1	0.0
一部分由事	1	0.0
一部分而	1	0.0
一门	2	1.0
一门成	1	0.0
一门成熟	1	0.0
一门既	1	0.0
一门既古	1	0.0
一门既古老	1	0.0
一问	2	0.0
一问题	2	1.0
一问题外	1	0.0
一阵	3	0.9182958340544896
一阵响	1	0.0
一阵响亮	1	0.0
一隔	1	0.0
一隔板	1	0.0
一隔板限	1	0.0
一隔板限制	1	0.0
一非	1	0.0
一非常	1	0.0
一非常大	1	0.0
一页	1	0.0
一页摊	1	0.0
一页摊平	1	0.0
一项	1	0.0
一项简	1	0.0
一项简单	1	0.0
一领	1	0.0
一领域	1	0.0
一颗	23	2.958344564752666
一颗像	1	0.0
一颗像冥	1	0.0
一颗像冥王	1	0.0
一颗半	2	0.0
一颗半径	2	0.0
一颗半径为	2	0.0
一颗可	2	0.0
一颗可见	2	0.0
一颗太	2	0.0
一颗太暗	2	0.0
一颗太暗以	2	0.0
一颗恒	8	0.0
一颗恒星	8	1.5
一颗恒星可	2	0.0
一颗恒星能	2	0.0
一颗接	1	0.0
一颗接近	1	0.0
一颗接近大	1	0.0
一颗看	2	0.0
一颗苹	1	0.0
一颗苹果	1	0.0
一颗被	2	0.0
一颗被观	2	0.0
一颗被观察	2	0.0
一首	1	0.0
一首短	1	0.0
一首短诗	1	0.0
一黑	2	0.0
一黑洞	2	0.0
丁	25	2.2986885704510973
